CL_ID,SRC_STM_ID,CL_SCM_ID,EFF_DT,END_DT,CL_CODE,CL_NM,CL_SCM_CODE
26765B0F70466091AA11CBC1D9F122C3,E461F32B09F224F42B0C0817727CDAD1,82464322140DEB27D3FBA24592E7A81D,00:00.0,00:00.0,PRDEM,Principal Demand,AR_AVY_TP
DE32915E537DA84DA6A4D6E7D61F6143,E461F32B09F224F42B0C0817727CDAD1,255DE0B62D7AB816002906189798C2CF,00:00.0,00:00.0,BR_CODE,Bic Code ngân hàng,IP_TP
1F809EEAA73D90EC51D018783652787E,E461F32B09F224F42B0C0817727CDAD1,255DE0B62D7AB816002906189798C2CF,00:00.0,00:00.0,DEPT,Phòng ban,IP_TP
32E2ABFFE9E1C52CFBBE3937C28518DE,E461F32B09F224F42B0C0817727CDAD1,E9F6A8FF180C5681369A1D7D0B92913E,00:00.0,00:00.0,PP,Passport,IP_ALT_IDENTN_TP
92438E5ED057AB986F4B5F6BB983C004,E461F32B09F224F42B0C0817727CDAD1,C282155015D530EBA2E0A2A6E93DAAF5,00:00.0,00:00.0,IP_X_RSDNT_ST,Tình trạng cư trú,IP_X_CL_TP
A462FF2EA263A80B6445DA0DC63A5F7B,E461F32B09F224F42B0C0817727CDAD1,C282155015D530EBA2E0A2A6E93DAAF5,00:00.0,00:00.0,IP_X_SPCL_CST,Khách hàng đặc biệt,IP_X_CL_TP
B845389406ADD34D75BF44D62CA082A4,E461F32B09F224F42B0C0817727CDAD1,A7FF09F49774DE1D46F9277E3208027F,00:00.0,00:00.0,DCOUPY,DCOUPY,AR_ADR_RLTNP_SUB_TP
1FAF0B1557AF302915FE463F5D06D865,E461F32B09F224F42B0C0817727CDAD1,A7FF09F49774DE1D46F9277E3208027F,00:00.0,00:00.0,BGOTPY,BGOTPY,AR_ADR_RLTNP_SUB_TP
ADEA93A6C97FF98F3A86B7E443E84A36,E461F32B09F224F42B0C0817727CDAD1,A7FF09F49774DE1D46F9277E3208027F,00:00.0,00:00.0,BENIFBANK,BENIFBANK,AR_ADR_RLTNP_SUB_TP
77683B79EC471D8EEFB00A888340DFC9,E461F32B09F224F42B0C0817727CDAD1,A7FF09F49774DE1D46F9277E3208027F,00:00.0,00:00.0,DCXFERAVB,DCXFERAVB,AR_ADR_RLTNP_SUB_TP
C85A60BAC130393313F0CDF8354940DB,E461F32B09F224F42B0C0817727CDAD1,A7FF09F49774DE1D46F9277E3208027F,00:00.0,00:00.0,DCXFERPY,DCXFERPY,AR_ADR_RLTNP_SUB_TP
6AFCE2A776345ED55EA9791C6622A1F0,E461F32B09F224F42B0C0817727CDAD1,A7FF09F49774DE1D46F9277E3208027F,00:00.0,00:00.0,DCADRBK,DCADRBK,AR_ADR_RLTNP_SUB_TP
60E230CBFB88ACAC7C4645F822969121,E461F32B09F224F42B0C0817727CDAD1,E376E5029AF9ABA79889346CD4A81EED,00:00.0,00:00.0,AR_X_GLSH,Quan hệ hợp đồng - Tài khoản hạch toán GL 5 số,AR_X_ACG_STC_ITM_TP
4F0743F80E54BA6339D5206E21F9F731,E461F32B09F224F42B0C0817727CDAD1,9E39E19E84A1204BAC23147A9E9AEB01,00:00.0,00:00.0,FACTORING_LOAN,,LOAN_TERM_SEG
8B8BEB48D3BDACFFCBEE759E4B5BDCD1,E461F32B09F224F42B0C0817727CDAD1,9E39E19E84A1204BAC23147A9E9AEB01,00:00.0,00:00.0,281,Dài hạn,LOAN_TERM_SEG
D7AD53FBAC6FD622D7FBE062E53DDE81,E461F32B09F224F42B0C0817727CDAD1,255DE0B62D7AB816002906189798C2CF,00:00.0,00:00.0,DSA,Can bo DSA,IP_TP
B60D92611F969B657BA9813B50CBFC6F,E461F32B09F224F42B0C0817727CDAD1,9759EA6BA7814CB49DD735F05638C1BF,00:00.0,00:00.0,TRA_CHAM_UPAS,Trả chậm thanh toán ngay,PYMT_SVC_TXN_TENOR_TP
4DD2E7084BBF2CE4D7F423A87C50720B,E461F32B09F224F42B0C0817727CDAD1,F429E3DC4056A98FB997F31ABE30CF37,00:00.0,00:00.0,HUY_DONG,Hủy đóng,PYMT_SVC_TXN_TP
526D86520AB5890899CFCB5903962589,E461F32B09F224F42B0C0817727CDAD1,84E8D18CDFF553DC30D9BAE54A64E7BC,00:00.0,00:00.0,CTDHV,Citad gia tri cao,PYMT_AR_TP
95904EF4DF76297DF59699185B27EA66,E461F32B09F224F42B0C0817727CDAD1,84E8D18CDFF553DC30D9BAE54A64E7BC,00:00.0,00:00.0,CTDLV,Citad gia tri thap,PYMT_AR_TP
70DF11C432C63D039CD6A4226948931B,E461F32B09F224F42B0C0817727CDAD1,F1D49323DDB09D9DFC6E8F0817FFE65A,00:00.0,00:00.0,DCOM,DCOM,ITT_MUD
6280D88BE3F7AE04FEF2476A81FAF75F,E461F32B09F224F42B0C0817727CDAD1,F1D49323DDB09D9DFC6E8F0817FFE65A,00:00.0,00:00.0,BULK,BULK,ITT_MUD
581076C311FF16AA49A4E23C115A7BB0,E461F32B09F224F42B0C0817727CDAD1,271EE48F6B814A574E1E78AA7F870CA8,00:00.0,00:00.0,CIF.CIF360_BDH,CIF.CIF360_BDH,SRC_STM
A17E892FCD87FA4D523048E871F60222,E461F32B09F224F42B0C0817727CDAD1,C97304B79D78BD02376050DE3FA0947E,00:00.0,00:00.0,PNY_ON_INT_DINT_AMT,Lãi phạt trên lãi,PNT_BAL_TP
A54B49662A3E83B68366EA0E744F6C7B,E461F32B09F224F42B0C0817727CDAD1,C97304B79D78BD02376050DE3FA0947E,00:00.0,00:00.0,INT_RCVB_AMT,Lãi trong hạn chưa thu,PNT_BAL_TP
A26FD704F06F1AB13A86016A65A9A4EA,E461F32B09F224F42B0C0817727CDAD1,39704C33FA492F08DBC0FBFC9D199899,00:00.0,00:00.0,KHCN,Khách hàng cá nhân,CST_TP_DTL_CODE
CE0A2FCD2C1ADF70A4E07065BF9157DF,E461F32B09F224F42B0C0817727CDAD1,F4886502DA14EBA6BC16E93F98D2C1B1,00:00.0,00:00.0,BILL_PYMT_AR_X_CR_AR,Hóa đơn của tài khoản thanh toán,AR_X_AR_TP
C93DF26BEB3106BDEF0A1B4AD24CCD75,E461F32B09F224F42B0C0817727CDAD1,271EE48F6B814A574E1E78AA7F870CA8,00:00.0,00:00.0,CUSTOM.CUST_BGM_EXT_GD_TBL,CUSTOM.CUST_BGM_EXT_GD_TBL,SRC_STM
8529BB0D1B7293169FD6442968D2DC16,E461F32B09F224F42B0C0817727CDAD1,271EE48F6B814A574E1E78AA7F870CA8,00:00.0,00:00.0,CUSTOM.CUST_ODCMGENERALDETAILSEXT,CUSTOM.CUST_ODCMGENERALDETAILSEXT,SRC_STM
85CFB1FC799CA95F2D6A9251F84BE13E,E461F32B09F224F42B0C0817727CDAD1,48425BB96E6F7032C6B8A411563F1B61,00:00.0,00:00.0,202,"Công nghiệp chế biến, chế tạo.",IDY_TT35_TP
A01799BD419297339CC7BE4336BD8A26,E461F32B09F224F42B0C0817727CDAD1,48425BB96E6F7032C6B8A411563F1B61,00:00.0,00:00.0,701,"Hoạt động chuyên môn, khoa học và công nghệ.",IDY_TT35_TP
16B97CAD7F680915D1DFE6CF7519F84C,E461F32B09F224F42B0C0817727CDAD1,48425BB96E6F7032C6B8A411563F1B61,00:00.0,00:00.0,702,Hoạt động hành chính và dịch vụ hỗ trợ.,IDY_TT35_TP
8BE5CF97E0D45F922F1011064ACE5848,E461F32B09F224F42B0C0817727CDAD1,48425BB96E6F7032C6B8A411563F1B61,00:00.0,00:00.0,804,"Nghệ thuật, vui chơi và giải trí.",IDY_TT35_TP
44B55C84DA80705BF481948C3D1C46D3,E461F32B09F224F42B0C0817727CDAD1,48425BB96E6F7032C6B8A411563F1B61,00:00.0,00:00.0,805,Hoạt động dịch vụ khác.,IDY_TT35_TP
D1F4E0B3EC2E2639D129B6F09F20EF56,E461F32B09F224F42B0C0817727CDAD1,ADFD8810A9BD68EAB9709A997C32A846,00:00.0,00:00.0,101,"NÔNG NGHIỆP, LÂM NGHIỆP VÀ THUỶ SẢN",ECOCLSS_TP
33E487B81E14DE4DE90A4EFC122449D3,E461F32B09F224F42B0C0817727CDAD1,ADFD8810A9BD68EAB9709A997C32A846,00:00.0,00:00.0,202,"CÔNG NGHIỆP CHẾ BIẾN, CHẾ TẠO",ECOCLSS_TP
FE052007A5015137BCACEF0BF82ED724,E461F32B09F224F42B0C0817727CDAD1,ADFD8810A9BD68EAB9709A997C32A846,00:00.0,00:00.0,602,HOẠT ĐỘNG KINH DOANH BẤT ĐỘNG SẢN,ECOCLSS_TP
44CC0CB1E720E9CD414A030B3EBF454C,E461F32B09F224F42B0C0817727CDAD1,ADFD8810A9BD68EAB9709A997C32A846,00:00.0,00:00.0,803,Y TẾ VÀ HOẠT ĐỘNG TRỢ GIÚP XÃ HỘI,ECOCLSS_TP
BC78DE3FBD6028405B1F4FB7E8574427,E461F32B09F224F42B0C0817727CDAD1,F429E3DC4056A98FB997F31ABE30CF37,00:00.0,00:00.0,DIEN_DI,Điện đi,PYMT_SVC_TXN_TP
48143978F65E267224B8EC1ADA6B723A,E461F32B09F224F42B0C0817727CDAD1,C4D22B4851973E55669C8E5564ADE116,00:00.0,00:00.0,AR_X_LOAN_STC_TP,AR_X_LOAN_STC_TP,AR_X_CL_TP
5E833688D9489282077125A888015C5C,E461F32B09F224F42B0C0817727CDAD1,271EE48F6B814A574E1E78AA7F870CA8,00:00.0,00:00.0,CUSTOM.C_CUPMAN,CUSTOM.C_CUPMAN,SRC_STM
8A0DB528F7C75989BBFA04C968ED551A,E461F32B09F224F42B0C0817727CDAD1,C4D22B4851973E55669C8E5564ADE116,00:00.0,00:00.0,AR_X_CUPMAN_ST,AR_X_CUPMAN_ST,AR_X_CL_TP
C74F84E817F90F83BD087BCBCB1C4C64,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,0X20099,0X20099-Đầu tư tài chính khác,LOAN_PPS_LVL_3
282046FA29F9098C1165C868666C5F78,E461F32B09F224F42B0C0817727CDAD1,271EE48F6B814A574E1E78AA7F870CA8,00:00.0,00:00.0,EXCEL.TBL_XLS_QLRR_UY_QUYEN_AMC_QL,EXCEL.TBL_XLS_QLRR_UY_QUYEN_AMC_QL,SRC_STM
031CF73F93FB803B4B732C116EF133E9,31F64F7633E258A3B804B4CFB64EC598,16D860BBB9FE62FFEFFB870F14B30621,00:00.0,00:00.0,TUA,TOP UP DEPOSIT,AR_TP_DTL
E346C7A17A126BAA7E8B6C488340F5C3,E461F32B09F224F42B0C0817727CDAD1,445D0647C4BE6C3BC85F25A854306CA3,00:00.0,00:00.0,LN,Loan - Cho vay,AR_TP
3B35810AA0ACE8F4482C4E9E197A0A23,31F64F7633E258A3B804B4CFB64EC598,16D860BBB9FE62FFEFFB870F14B30621,00:00.0,00:00.0,OAD,OFFICE ACC DUMMY,AR_TP_DTL
31F64F7633E258A3B804B4CFB64EC598,E461F32B09F224F42B0C0817727CDAD1,271EE48F6B814A574E1E78AA7F870CA8,00:00.0,00:00.0,TBAADM.RCT,TBAADM.RCT,SRC_STM
73C488F540DA1333217FEFF42623037C,E461F32B09F224F42B0C0817727CDAD1,285E527D2E45D92F20B782F6E9313794,00:00.0,00:00.0,-1,KHÔNG CƠ CẤU,RSN_TP
DBBDD57A933B69C2688D1539AB698453,E461F32B09F224F42B0C0817727CDAD1,271EE48F6B814A574E1E78AA7F870CA8,00:00.0,00:00.0,TBAADM.LRH,TBAADM.LRH,SRC_STM
0AB1AF70C8C2D11E99E9D365700130C7,E461F32B09F224F42B0C0817727CDAD1,0AB1AF70C8C2D11E99E9D365700130C7,00:00.0,00:00.0,CL_SCM,CL_SCM,CL_SCM
40AFC5B631341A85F6D4103E1F54CBC6,E461F32B09F224F42B0C0817727CDAD1,0AB1AF70C8C2D11E99E9D365700130C7,00:00.0,00:00.0,PD_TP,PD_TP,CL_SCM
55ABA54B897BC4F8BC46E7E1DC1A9D41,31F64F7633E258A3B804B4CFB64EC598,16D860BBB9FE62FFEFFB870F14B30621,00:00.0,00:00.0,CCA,CASH CREDIT A/C,AR_TP_DTL
4D745B8ED8EE90962BB739F85F34A8CB,31F64F7633E258A3B804B4CFB64EC598,16D860BBB9FE62FFEFFB870F14B30621,00:00.0,00:00.0,HOC,HOC SCHEME TYPE,AR_TP_DTL
89D990F37A2A1ED02AD30ED25D1E5F00,E461F32B09F224F42B0C0817727CDAD1,C97304B79D78BD02376050DE3FA0947E,00:00.0,00:00.0,USED_ON_PRVN_AMT,Số tiền dự phòng nội bảng hiện tại,PNT_BAL_TP
E461F32B09F224F42B0C0817727CDAD1,E461F32B09F224F42B0C0817727CDAD1,271EE48F6B814A574E1E78AA7F870CA8,00:00.0,00:00.0,STG.MNUL_CV_DEF,STG.MNUL_CV_DEF,SRC_STM
8418AE3EDBA9F0E62C44623FDCF4E63F,31F64F7633E258A3B804B4CFB64EC598,16D860BBB9FE62FFEFFB870F14B30621,00:00.0,00:00.0,CLA,COMMERCIAL LENDING,AR_TP_DTL
6B93D929E555292477FF52FB843A2D9D,E461F32B09F224F42B0C0817727CDAD1,271EE48F6B814A574E1E78AA7F870CA8,00:00.0,00:00.0,TBAADM.EAB,TBAADM.EAB,SRC_STM
F23740B86B190C7A436E19CE659516C7,E461F32B09F224F42B0C0817727CDAD1,445D0647C4BE6C3BC85F25A854306CA3,00:00.0,00:00.0,DP,Deposit - Tiền gửi,AR_TP
67410B2022590969D5AC0F7D3986BAF7,9755577FF66EFBC3B269AC5D273A8DC9,460870641491CAF3829BAEAE67D04DB4,00:00.0,00:00.0,SILVER,SILVER,CLSS_CODE
0C6B39EF1C879EF83B2E6C2B70C3CEFD,31F64F7633E258A3B804B4CFB64EC598,5DA5362A4E48CA54D30A14E3E7C706B2,00:00.0,00:00.0,5,NỢ NHÓM 5,CST_PERF_ST
01C65D130A9C909CF2B011457C745F78,31F64F7633E258A3B804B4CFB64EC598,5DA5362A4E48CA54D30A14E3E7C706B2,00:00.0,00:00.0,1,NỢ NHÓM 1,CST_PERF_ST
39E37A2D9DB33044914D9573855B90F0,E461F32B09F224F42B0C0817727CDAD1,445D0647C4BE6C3BC85F25A854306CA3,00:00.0,00:00.0,OD,Overdraft - Thấu chi,AR_TP
F28E0C209F45F932AE92DA5219D3FF23,E461F32B09F224F42B0C0817727CDAD1,271EE48F6B814A574E1E78AA7F870CA8,00:00.0,00:00.0,TBAADM.GAM,TBAADM.GAM,SRC_STM
16D860BBB9FE62FFEFFB870F14B30621,E461F32B09F224F42B0C0817727CDAD1,0AB1AF70C8C2D11E99E9D365700130C7,00:00.0,00:00.0,AR_TP_DTL,AR_TP_DTL,CL_SCM
1382AB2A09002F96368A1353C3840AC1,E461F32B09F224F42B0C0817727CDAD1,D749645EABC5572E5B161ADBA8908CBF,00:00.0,00:00.0,AR_X_CST,Quan hệ Hợp đồng - Khách hàng,AR_X_IP_TP
8BDEFA7D03C2BF421A87C146DA1F7201,31F64F7633E258A3B804B4CFB64EC598,16D860BBB9FE62FFEFFB870F14B30621,00:00.0,00:00.0,LAA,LOANS,AR_TP_DTL
03429DDD7797062E3EADBDE18BEB6F9E,E461F32B09F224F42B0C0817727CDAD1,C97304B79D78BD02376050DE3FA0947E,00:00.0,00:00.0,DR_INCURRED,Tổng phát sinh nợ trong kỳ,PNT_BAL_TP
918A666362ECC4903CB3F1B5E70104C9,E461F32B09F224F42B0C0817727CDAD1,271EE48F6B814A574E1E78AA7F870CA8,00:00.0,00:00.0,TBAADM.GSTT,TBAADM.GSTT,SRC_STM
CD6E4FCEB02DB8D39EF8CFDAD826778F,E461F32B09F224F42B0C0817727CDAD1,271EE48F6B814A574E1E78AA7F870CA8,00:00.0,00:00.0,CS1.TBCS_TERMBSIR,CS1.TBCS_TERMBSIR,SRC_STM
C4D22B4851973E55669C8E5564ADE116,E461F32B09F224F42B0C0817727CDAD1,0AB1AF70C8C2D11E99E9D365700130C7,00:00.0,00:00.0,AR_X_CL_TP,AR_X_CL_TP,CL_SCM
A0624E98C80D4D4AB3C43AE6702DE903,31F64F7633E258A3B804B4CFB64EC598,16D860BBB9FE62FFEFFB870F14B30621,00:00.0,00:00.0,BIA,INLAND BILLS,AR_TP_DTL
90F171ADAE9268305344BD749E81CA5C,31F64F7633E258A3B804B4CFB64EC598,16D860BBB9FE62FFEFFB870F14B30621,00:00.0,00:00.0,DDA,DEMAND DRAFT,AR_TP_DTL
97C582C76B308F59D81414E7E8AD0B3B,E461F32B09F224F42B0C0817727CDAD1,0AB1AF70C8C2D11E99E9D365700130C7,00:00.0,00:00.0,AU_TP,AU_TP,CL_SCM
132F53C06E636901C2F86CA82B81EB47,31F64F7633E258A3B804B4CFB64EC598,16D860BBB9FE62FFEFFB870F14B30621,00:00.0,00:00.0,TDA,TERM DEPOSIT,AR_TP_DTL
C9D82A3AABD2A69A6BFD2953CCFBE432,31F64F7633E258A3B804B4CFB64EC598,18981AD3959F4777FB4189DF207BF91E,00:00.0,00:00.0,MAX,SBV MAX RATE,EXG_RATE_TP
A2BF2A41DEB06A8B1A34371D1F2F17B8,31F64F7633E258A3B804B4CFB64EC598,5DA5362A4E48CA54D30A14E3E7C706B2,00:00.0,00:00.0,2,NỢ NHÓM 2,CST_PERF_ST
3EEB41ED1ED54061C928A79328DED8D4,E461F32B09F224F42B0C0817727CDAD1,C97304B79D78BD02376050DE3FA0947E,00:00.0,00:00.0,DR_BALANCE,Số dư nợ trong kỳ,PNT_BAL_TP
C97304B79D78BD02376050DE3FA0947E,E461F32B09F224F42B0C0817727CDAD1,0AB1AF70C8C2D11E99E9D365700130C7,00:00.0,00:00.0,PNT_BAL_TP,PNT_BAL_TP,CL_SCM
EE1B9B189DAA1DBDAB750422D3D0E498,E461F32B09F224F42B0C0817727CDAD1,F4886502DA14EBA6BC16E93F98D2C1B1,00:00.0,00:00.0,BILL_X_BILL_PURCHASE_ACCOUNT,Quan hệ hóa đơn thanh toán (Bill) - Tài khoản thanh toán hóa đơn,AR_X_AR_TP
489DC5207A372B0E445847E9116E9366,9755577FF66EFBC3B269AC5D273A8DC9,460870641491CAF3829BAEAE67D04DB4,00:00.0,00:00.0,GENERAL,GENERAL,CLSS_CODE
E112B951C6214FB8793587FA22D88F66,E461F32B09F224F42B0C0817727CDAD1,0AB1AF70C8C2D11E99E9D365700130C7,00:00.0,00:00.0,AR_X_AU_TP,AR_X_AU_TP,CL_SCM
4AA1B3EB35E4F48B8A9F34391F72BF78,E461F32B09F224F42B0C0817727CDAD1,F4886502DA14EBA6BC16E93F98D2C1B1,00:00.0,00:00.0,AR_X_EIB_OFF_PRVN_AR,Quan hệ tài khoản khách hàng - Tài khoản nội bộ hạch toán dự phòng ngoại bảng trong EIB,AR_X_AR_TP
802596B4CC6205EC0E25BFA6D0092E04,E461F32B09F224F42B0C0817727CDAD1,271EE48F6B814A574E1E78AA7F870CA8,00:00.0,00:00.0,EXCEL.TBL_XLS_KHDN_PKHUC_HANG_UD_KH_DB,EXCEL.TBL_XLS_KHDN_PKHUC_HANG_UD_KH_DB,SRC_STM
62BC1981FFCF58C36A1FC3352721C7CB,E461F32B09F224F42B0C0817727CDAD1,271EE48F6B814A574E1E78AA7F870CA8,00:00.0,00:00.0,TBAADM.CNC,TBAADM.CNC,SRC_STM
B1217E32AA2D6D861CD23CF757DF6E30,E461F32B09F224F42B0C0817727CDAD1,271EE48F6B814A574E1E78AA7F870CA8,00:00.0,00:00.0,TBAADM.HTH,TBAADM.HTH,SRC_STM
AA06E1AA886E8E15820877E0B08DE7FE,31F64F7633E258A3B804B4CFB64EC598,285E527D2E45D92F20B782F6E9313794,00:00.0,00:00.0,99994,CC COVID TẠM CHỜ KH ĐÁP ỨNG ĐỦ ĐIỀU KIỆN,RSN_TP
DD54B9EC8346D871135A610C8C434410,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AC29100,AC29100-Sản xuất xe có động cơ,LOAN_PPS_LVL_3
21E51A49CA839CB8E23227712BBADEBE,586C11AC609004D0FE8A7B6509DD2ED2,31D185B1A35CAEEA4B05CC4CCB0B0033,00:00.0,00:00.0,A121,A121-CHO VAY BÙ ĐẮP,LOAN_PPS_LVL_4
17F161DBFD298699FA47B20C8EB2298F,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AN79200,AN79200-Dịch vụ hỗ trợ liên quan đến quảng bá và tổ chức tua du lịch,LOAN_PPS_LVL_3
A14C276E7E704A7418C244B5E9C779CC,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AG46624,"AG46624-Bán buôn vàng, bạc và kim loại quý khác",LOAN_PPS_LVL_3
BDBE4E51E5851BD75D15CBC3EA5F8624,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AG46696,AG46696-Bán buôn phụ liệu may mặc và giày dép,LOAN_PPS_LVL_3
C9B293296DB245C002B8ECF70D4708D5,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AG47640,"AG47640-Bán lẻ trò chơi, đồ chơi trong các cửa hàng chuyên doanh",LOAN_PPS_LVL_3
638E80341F9AB09383DD3597E6954A3D,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AG47910,AG47910-Bán lẻ theo yêu cầu đặt hàng qua bưu điện hoặc internet,LOAN_PPS_LVL_3
8F86F9D0B8F611AD023F241B8E12AACF,586C11AC609004D0FE8A7B6509DD2ED2,D26BCC2FCDE521F838C1A7DB50B2AFD4,00:00.0,00:00.0,AA032,AA032-Nuôi trồng thuỷ sản,LOAN_PPS_LVL_2
F27078CD10418FA4B37223640A519409,586C11AC609004D0FE8A7B6509DD2ED2,D26BCC2FCDE521F838C1A7DB50B2AFD4,00:00.0,00:00.0,AC191,AC191-Sản xuất than cốc,LOAN_PPS_LVL_2
500B05641C897A5C463A772502E494C9,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AC10612,AC10612-Sản xuất bột thô,LOAN_PPS_LVL_3
2656E1563C2A3F2F68CC17850FB82C67,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AC19100,AC19100-Sản xuất than cốc,LOAN_PPS_LVL_3
B4395DF453E82AD474ADAFA0E41EAEB6,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AC23920,AC23920-Sản xuất vật liệu xây dựng từ đất sét,LOAN_PPS_LVL_3
D5F39F62833C43C4A07A708AF58290AF,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AC25920,AC25920-Gia công cơ khí; xử lý và tráng phủ kim loại,LOAN_PPS_LVL_3
5E03AB4EBD55CC40EBFC22AAD7309EDB,586C11AC609004D0FE8A7B6509DD2ED2,D26BCC2FCDE521F838C1A7DB50B2AFD4,00:00.0,00:00.0,AN822,AN822-Hoạt động dịch vụ liên quan đến các cuộc gọi,LOAN_PPS_LVL_2
11A13CB380C0442FF3BFE66CCCE6AD9C,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AA01120,AA01120-Trồng ngô và cây lương thực có hạt khác,LOAN_PPS_LVL_3
F5C714499FE510AE32AB0CCEC4F1B8F4,586C11AC609004D0FE8A7B6509DD2ED2,31D185B1A35CAEEA4B05CC4CCB0B0033,00:00.0,00:00.0,K106,K106-Tài trợ vốn kinh doanh trả góp,LOAN_PPS_LVL_4
FB57851D6BE36AA1F68D188C3DFBEC64,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,A103004,A103004-Bao thanh toán trong nước,LOAN_PPS_LVL_5
108C9CBBEA594FE97A7F7093B4ABC5B9,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,A104202,A104202-Chuyển nhượng đất canh tác- BĐS nông nghiệp theo QĐ 7190;,LOAN_PPS_LVL_5
C16A52A4FC09451E9471B03E30D930D6,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,K202999,K202999-Cho vay mua đất khác,LOAN_PPS_LVL_5
3B7E63FB949D0F6054364BA2B8CE80AB,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,K400000,K400000-Cho vay kinh doanh chứng khoán đảm bảo bằng TKTG tại EIB,LOAN_PPS_LVL_5
A11186FA8EC648443A2BCC9B9B565C50,586C11AC609004D0FE8A7B6509DD2ED2,5C5873239C083385A3F836198E967CD6,00:00.0,00:00.0,KDSO,KDSO-Cho vay không nhằm phục vụ đời sống (để ở kết hợp cho thuê),LOAN_PPS_LVL_6
C06A636A1C0CB29F0D2DA70AC347019F,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,9501004,"9501004-Thanh toán sinh hoạt phí du lịch, thăm thân nhân nước ngoài",LOAN_PPS_LVL_5
C4508E982A3E21C4E3D674DD69739EF0,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AO84130,AO84130-H.động quản lý nhà nước trong lĩnh vực kinh tế chuyên ngành,LOAN_PPS_LVL_3
59C02FBF9C3A4B9874B3D1C0065B3D78,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AS95120,AS95120-Sửa chữa thiết bị liên lạc,LOAN_PPS_LVL_3
99B69156A287CEC64E9E674629AF9767,586C11AC609004D0FE8A7B6509DD2ED2,31D185B1A35CAEEA4B05CC4CCB0B0033,00:00.0,00:00.0,AA01111,AA01111-Nh?m m?c dích kinh doanh ch?ng khoán,LOAN_PPS_LVL_4
0A2B6E14ED35BB091C752ECF06E185B7,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,0X20009,"0X20009-CV DT, KD TRAI PHIEU DN",LOAN_PPS_LVL_3
AE7C0CDE7463D95688E03E082072D446,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,9102006,9102006-CHO VAY SỞ HỮU BĐS DÀNH CHOKHCN CÓ TÀI SẢN TÍCH LŨY LỚN,LOAN_PPS_LVL_5
48A70191477FDC72E8BD35859CBF6BB5,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,9300001,"9300001-THANH TÓAN CHI PHÍ HỌC TẬP, DUHỌC, KHÁM CHỮA BỆNH TRONG NƯỚC",LOAN_PPS_LVL_5
D93CE0C41ECF012EB6C35B04FAC137FE,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AN81210,AN81210-Vệ sinh chung nhà cửa ,LOAN_PPS_LVL_3
617D557EFCBBF1CE4101FF57752BF901,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AC32200,AC32200-Sản xuất nhạc cụ ,LOAN_PPS_LVL_3
